id,sex,dob,dod,remove.date,mother,father,behavioual.mother,group.at.birth,birth.season,group.at.death,yob,yod
I168E8,F,2015-06-27,NA,NA,NA,NA,8E8,F,2016,NA,2015,NA
I160K8,M,2015-06-29,NA,NA,NA,NA,0K8,KK,2016,NA,2015,NA
I164J6,M,2015-06-30,NA,NA,NA,NA,4J6,HH,2016,NA,2015,NA
I1656R,F,2015-07-01,NA,NA,NA,NA,56R,HH,2016,NA,2015,NA
I160L9,F,2015-07-02,NA,2015-11-12,NA,NA,0L9,S,2016,NA,2015,NA
I167K5,M,2015-07-02,NA,2015-11-18,NA,NA,7K5,KK,2016,NA,2015,NA
I160F6,F,2015-07-03,NA,NA,NA,NA,0F6,R,2016,NA,2015,NA
I164L8,M,2015-07-04,NA,NA,NA,NA,4L8,HH,2016,NA,2015,NA
I166K7,F,2015-07-04,NA,NA,NA,NA,6K7,R,2016,NA,2015,NA
I164K0,F,2015-07-05,NA,2015-10-30,NA,NA,4K0,R,2016,NA,2015,NA
I161L7,M,2015-07-05,NA,NA,NA,NA,1L7,R,2016,NA,2015,NA
I163J3,F,2015-07-05,NA,NA,NA,NA,3J3,R,2016,NA,2015,NA
I163G2,M,2015-07-06,NA,NA,NA,NA,3G2,S,2016,NA,2015,NA
I1643J,F,2015-07-07,2015-07-13,NA,NA,NA,43J,F,2016,F,2015,2015
I162G8,M,2015-07-07,NA,NA,NA,NA,2G8,R,2016,NA,2015,NA
I164I3,F,2015-07-07,NA,NA,NA,NA,4I3,S,2016,NA,2015,NA
I1689K,M,2015-07-07,NA,NA,NA,NA,89K,R,2016,NA,2015,NA
I169H9,M,2015-07-07,NA,NA,NA,NA,9H9,KK,2016,NA,2015,NA
I160B9,F,2015-07-08,NA,NA,NA,NA,0B9,HH,2016,NA,2015,NA
I163H6,M,2015-07-08,NA,NA,NA,NA,3H6,R,2016,NA,2015,NA
I165H6,F,2015-07-08,NA,NA,NA,NA,5H6,S,2016,NA,2015,NA
I168K7,F,2015-07-08,NA,NA,NA,NA,8K7,HH,2016,NA,2015,NA
I169C7,F,2015-07-08,NA,NA,NA,NA,9C7,S,2016,NA,2015,NA
I164C2,F,2015-07-09,NA,NA,NA,NA,4C2,F,2016,NA,2015,NA
I160E1,F,2015-07-10,NA,NA,NA,NA,0E1,R,2016,NA,2015,NA
I1649V,M,2015-07-10,NA,NA,NA,NA,49V,KK,2016,NA,2015,NA
I160L8,M,2015-07-11,NA,2015-10-30,NA,NA,0L8,S,2016,NA,2015,NA
I165K3,M,2015-07-11,NA,NA,NA,NA,5K3,F,2016,NA,2015,NA
I1668V,M,2015-07-11,NA,NA,NA,NA,68V,F,2016,NA,2015,NA
I166D9,F,2015-07-11,NA,NA,NA,NA,6D9,KK,2016,NA,2015,NA
I167L7,M,2015-07-12,NA,NA,NA,NA,7L7,HH,2016,NA,2015,NA
I165I9,F,2015-07-13,2015-07-27,NA,NA,NA,5I9,HH,2016,HH,2015,2015
I161N9,F,2015-07-13,NA,NA,NA,NA,1N9,MM,2016,NA,2015,NA
I162N6,M,2015-07-13,NA,NA,NA,NA,2N6,F,2016,NA,2015,NA
I169A4,F,2015-07-13,NA,NA,NA,NA,9A4,F,2016,NA,2015,NA
I165B4,M,2015-07-14,2015-09-16,NA,NA,NA,5B4,HH,2016,HH,2015,2015
I166J4,F,2015-07-14,NA,NA,NA,NA,6J4,S,2016,NA,2015,NA
I162I3,F,2015-07-15,NA,NA,NA,NA,2I3,V,2016,NA,2015,NA
I164D8,M,2015-07-15,NA,NA,NA,NA,4D8,KK,2016,NA,2015,NA
I161M4,F,2015-07-17,NA,NA,NA,NA,1M4,R,2016,NA,2015,NA
I162M0,M,2015-07-17,NA,NA,NA,NA,2M0,R,2016,NA,2015,NA
I1690T,M,2015-07-17,NA,NA,NA,NA,90T,V,2016,NA,2015,NA
I1624V,M,2015-07-18,2015-07-23,NA,NA,NA,24V,KK,2016,KK,2015,2015
I160G5,M,2015-07-18,NA,NA,NA,NA,0G5,F,2016,NA,2015,NA
I161I5,M,2015-07-18,NA,NA,NA,NA,1I5,V,2016,NA,2015,NA
I162F0,M,2015-07-18,NA,NA,NA,NA,2F0,R,2016,NA,2015,NA
I168L8,M,2015-07-19,NA,2015-12-01,NA,NA,8L8,R,2016,NA,2015,NA
I160J5,F,2015-07-19,NA,NA,NA,NA,0J5,KK,2016,NA,2015,NA
I167E0,F,2015-07-19,NA,NA,NA,NA,7E0,HH,2016,NA,2015,NA
I164F5,M,2015-07-20,NA,NA,NA,NA,4F5,R,2016,NA,2015,NA
I164I4,M,2015-07-20,NA,NA,NA,NA,4I4,R,2016,NA,2015,NA
I166C5,F,2015-07-20,NA,NA,NA,NA,6C5,MM,2016,NA,2015,NA
I168L3,M,2015-07-20,NA,NA,NA,NA,8L3,KK,2016,NA,2015,NA
I164I5,M,2015-07-20,2016-08-16,NA,NA,NA,4I5,R,2016,R,2015,2016
I162J5,F,2015-07-21,2015-09-08,NA,NA,NA,2J5,R,2016,R,2015,2015
I169N3,M,2015-07-21,NA,NA,NA,NA,9N3,F,2016,NA,2015,NA
I160E2,F,2015-07-22,NA,NA,NA,NA,0E2,R,2016,NA,2015,NA
I1628G,F,2015-07-22,NA,NA,NA,NA,28G,MM,2016,NA,2015,NA
I162E1,F,2015-07-22,NA,NA,NA,NA,2E1,MM,2016,NA,2015,NA
I163C3,M,2015-07-22,NA,NA,NA,NA,3C3,F,2016,NA,2015,NA
I166K6,M,2015-07-22,NA,NA,NA,NA,6K6,KK,2016,NA,2015,NA
I167N5,U,2015-07-23,2015-07-23,NA,NA,NA,7N5,V,2016,V,2015,2015
I1698T,M,2015-07-23,2015-08-04,NA,NA,NA,98T,F,2016,F,2015,2015
I1632S,M,2015-07-23,2015-08-13,NA,NA,NA,32S,F,2016,F,2015,2015
I1662R,M,2015-07-23,NA,NA,NA,NA,62R,KK,2016,NA,2015,NA
I169H7,F,2015-07-23,NA,NA,NA,NA,9H7,F,2016,NA,2015,NA
I165N0,F,2015-07-24,NA,2015-11-10,NA,NA,5N0,HH,2016,NA,2015,NA
I161L1,F,2015-07-24,NA,NA,NA,NA,1L1,KK,2016,NA,2015,NA
I162L5,M,2015-07-24,NA,NA,NA,NA,2L5,F,2016,NA,2015,NA
I1660R,F,2015-07-24,NA,NA,NA,NA,60R,KK,2016,NA,2015,NA
I1682L,F,2015-07-24,NA,NA,NA,NA,82L,F,2016,NA,2015,NA
I168J8,M,2015-07-24,NA,NA,NA,NA,8J8,F,2016,NA,2015,NA
I168M6,F,2015-07-24,NA,NA,NA,NA,8M6,S,2016,NA,2015,NA
I1600J,F,2015-07-25,2015-10-06,NA,NA,NA,00J,F,2016,F,2015,2015
I160K0,F,2015-07-25,NA,NA,NA,NA,0K0,V,2016,NA,2015,NA
I1643F,F,2015-07-25,NA,NA,NA,NA,43F,F,2016,NA,2015,NA
I164J4,F,2015-07-25,NA,NA,NA,NA,4J4,V,2016,NA,2015,NA
I1664P,M,2015-07-25,NA,NA,NA,NA,64P,F,2016,NA,2015,NA
I166C0,F,2015-07-25,NA,NA,NA,NA,6C0,F,2016,NA,2015,NA
I1685T,F,2015-07-25,NA,NA,NA,NA,85T,V,2016,NA,2015,NA
I161E6,M,2015-07-26,NA,NA,NA,NA,1E6,R,2016,NA,2015,NA
I161K0,F,2015-07-26,NA,NA,NA,NA,1K0,F,2016,NA,2015,NA
I162A2,F,2015-07-26,NA,NA,NA,NA,2A2,F,2016,NA,2015,NA
I162C0,M,2015-07-26,NA,NA,NA,NA,2C0,HH,2016,NA,2015,NA
I1660V,F,2015-07-26,NA,NA,NA,NA,60V,R,2016,NA,2015,NA
I166D8,F,2015-07-26,NA,NA,NA,NA,6D8,R,2016,NA,2015,NA
I169K0,M,2015-07-26,NA,NA,NA,NA,9K0,MM,2016,NA,2015,NA
I162C8,F,2015-07-26,2016-04-23,NA,NA,NA,2C8,R,2016,R,2015,2016
I160B5,F,2015-07-27,NA,NA,NA,NA,0B5,R,2016,NA,2015,NA
I164K4,M,2015-07-27,NA,NA,NA,NA,4K4,R,2016,NA,2015,NA
I165B6,F,2015-07-27,NA,NA,NA,NA,5B6,HH,2016,NA,2015,NA
I168B0,M,2015-07-27,NA,NA,NA,NA,8B0,F,2016,NA,2015,NA
I165L5,F,2015-07-27,NA,2015-12-15,NA,NA,5L5,R,2016,NA,2015,NA
I161E7,F,2015-07-28,NA,NA,NA,NA,1E7,R,2016,NA,2015,NA
I163D9,M,2015-07-28,NA,NA,NA,NA,3D9,V,2016,NA,2015,NA
I1652P,F,2015-07-28,NA,NA,NA,NA,52P,F,2016,NA,2015,NA
I1653Z,M,2015-07-28,NA,NA,NA,NA,53Z,V,2016,NA,2015,NA
I169N1,M,2015-07-28,NA,NA,NA,NA,9N1,F,2016,NA,2015,NA
I167N9,F,2015-07-29,NA,2015-12-04,NA,NA,7N9,F,2016,NA,2015,NA
I1616Z,M,2015-07-29,2015-07-30,NA,NA,NA,16Z,R,2016,R,2015,2015
I162C4,F,2015-07-29,NA,NA,NA,NA,2C4,KK,2016,NA,2015,NA
I164F8,F,2015-07-29,NA,NA,NA,NA,4F8,R,2016,NA,2015,NA
I1677S,F,2015-07-29,NA,NA,NA,NA,77S,HH,2016,NA,2015,NA
I1693O,M,2015-07-29,NA,NA,NA,NA,93O,KK,2016,NA,2015,NA
I1693T,F,2015-07-30,2015-08-05,NA,NA,NA,93T,V,2016,V,2015,2015
I161K5,F,2015-07-30,NA,NA,NA,NA,1K5,F,2016,NA,2015,NA
I167D8,M,2015-07-30,NA,NA,NA,NA,7D8,F,2016,NA,2015,NA
I167L2,M,2015-07-31,NA,2015-11-20,NA,NA,7L2,F,2016,NA,2015,NA
I164H7,M,2015-08-01,NA,NA,NA,NA,4H7,S,2016,NA,2015,NA
I168N3,M,2015-08-01,NA,NA,NA,NA,8N3,V,2016,NA,2015,NA
I1690P,F,2015-08-01,NA,NA,NA,NA,90P,MM,2016,NA,2015,NA
I1640L,M,2015-08-02,NA,NA,NA,NA,40L,F,2016,NA,2015,NA
I164J3,M,2015-08-02,NA,NA,NA,NA,4J3,HH,2016,NA,2015,NA
I165C0,F,2015-08-02,NA,NA,NA,NA,5C0,F,2016,NA,2015,NA
I169L0,F,2015-08-02,NA,NA,NA,NA,9L0,R,2016,NA,2015,NA
I161B4,F,2015-08-03,NA,NA,NA,NA,1B4,S,2016,NA,2015,NA
I162E8,M,2015-08-03,NA,NA,NA,NA,2E8,HH,2016,NA,2015,NA
I1655V,M,2015-08-03,NA,NA,NA,NA,55V,F,2016,NA,2015,NA
I165A1,F,2015-08-03,NA,NA,NA,NA,5A1,S,2016,NA,2015,NA
I169D8,F,2015-08-03,NA,NA,NA,NA,9D8,F,2016,NA,2015,NA
I1621N,M,2015-08-04,2015-10-05,NA,NA,NA,21N,HH,2016,HH,2015,2015
I163H4,M,2015-08-04,NA,NA,NA,NA,3H4,R,2016,NA,2015,NA
I163I4,M,2015-08-04,NA,NA,NA,NA,3I4,S,2016,NA,2015,NA
I1652Z,F,2015-08-04,NA,NA,NA,NA,52Z,V,2016,NA,2015,NA
I165A0,M,2015-08-04,NA,NA,NA,NA,5A0,S,2016,NA,2015,NA
I1600V,M,2015-08-05,NA,NA,NA,NA,00V,V,2016,NA,2015,NA
I162A5,F,2015-08-05,NA,NA,NA,NA,2A5,F,2016,NA,2015,NA
I164L5,M,2015-08-05,NA,NA,NA,NA,4L5,R,2016,NA,2015,NA
I160C8,M,2015-08-06,NA,NA,NA,NA,0C8,MM,2016,NA,2015,NA
I1628I,M,2015-08-06,NA,NA,NA,NA,28I,R,2016,NA,2015,NA
I1629Z,M,2015-08-06,NA,NA,NA,NA,29Z,F,2016,NA,2015,NA
I166N6,M,2015-08-06,NA,NA,NA,NA,6N6,MM,2016,NA,2015,NA
I169L9,F,2015-08-06,NA,NA,NA,NA,9L9,KK,2016,NA,2015,NA
I164H1,F,2015-08-07,2015-08-11,NA,NA,NA,4H1,R,2016,R,2015,2015
I162C7,M,2015-08-07,NA,NA,NA,NA,2C7,HH,2016,NA,2015,NA
I1637P,M,2015-08-07,NA,NA,NA,NA,37P,R,2016,NA,2015,NA
I165L7,M,2015-08-07,NA,NA,NA,NA,5L7,V,2016,NA,2015,NA
I167C8,M,2015-08-07,NA,NA,NA,NA,7C8,R,2016,NA,2015,NA
I168J9,M,2015-08-07,NA,NA,NA,NA,8J9,F,2016,NA,2015,NA
I167N3,M,2015-08-08,2015-10-14,NA,NA,NA,7N3,V,2016,V,2015,2015
I167K6,M,2015-08-08,NA,2015-12-09,NA,NA,7K6,V,2016,NA,2015,NA
I161G2,M,2015-08-08,NA,NA,NA,NA,1G2,V,2016,NA,2015,NA
I1674K,F,2015-08-08,NA,NA,NA,NA,74K,S,2016,NA,2015,NA
I163F7,M,2015-08-09,NA,NA,NA,NA,3F7,KK,2016,NA,2015,NA
I165C6,F,2015-08-09,NA,NA,NA,NA,5C6,V,2016,NA,2015,NA
I168F0,F,2015-08-09,NA,NA,NA,NA,8F0,R,2016,NA,2015,NA
I169N0,F,2015-08-09,NA,NA,NA,NA,9N0,HH,2016,NA,2015,NA
I1688N,M,2015-08-10,NA,NA,NA,NA,88N,S,2016,NA,2015,NA
I169L6,F,2015-08-10,NA,NA,NA,NA,9L6,S,2016,NA,2015,NA
I167E3,F,2015-08-11,2015-09-17,NA,NA,NA,7E3,HH,2016,HH,2015,2015
I160I6-1,M,2015-08-11,NA,NA,NA,NA,0I6,F,2016,NA,2015,NA
I160I6-2,F,2015-08-11,NA,NA,NA,NA,0I6,F,2016,NA,2015,NA
I167F2,M,2015-08-11,NA,NA,NA,NA,7F2,R,2016,NA,2015,NA
I167G6,M,2015-08-12,2015-09-22,NA,NA,NA,7G6,S,2016,S,2015,2015
I160C6,F,2015-08-12,NA,NA,NA,NA,0C6,MM,2016,NA,2015,NA
I161G0,M,2015-08-12,NA,NA,NA,NA,1G0,V,2016,NA,2015,NA
I1631V,F,2015-08-12,NA,NA,NA,NA,31V,R,2016,NA,2015,NA
I164E0,F,2015-08-12,NA,NA,NA,NA,4E0,R,2016,NA,2015,NA
I161K3,F,2015-08-13,NA,NA,NA,NA,1K3,MM,2016,NA,2015,NA
I162H3,F,2015-08-13,NA,NA,NA,NA,2H3,F,2016,NA,2015,NA
I165M3,F,2015-08-13,NA,NA,NA,NA,5M3,R,2016,NA,2015,NA
I166K1,F,2015-08-13,NA,NA,NA,NA,6K1,MM,2016,NA,2015,NA
I168J6,M,2015-08-13,NA,NA,NA,NA,8J6,F,2016,NA,2015,NA
I169C1,F,2015-08-13,NA,NA,NA,NA,9C1,V,2016,NA,2015,NA
I165M2,F,2015-08-14,NA,2015-10-30,NA,NA,5M2,KK,2016,NA,2015,NA
I165M9,F,2015-08-14,NA,NA,NA,NA,5M9,R,2016,NA,2015,NA
I169L7,F,2015-08-14,NA,NA,NA,NA,9L7,R,2016,NA,2015,NA
I161N4,M,2015-08-15,NA,2015-12-01,NA,NA,1N4,V,2016,NA,2015,NA
I160M3,F,2015-08-15,2016-05-18,NA,NA,NA,0M3,V,2016,V,2015,2016
I162J8,M,2015-08-15,NA,NA,NA,NA,2J8,F,2016,NA,2015,NA
I1633V,F,2015-08-15,NA,NA,NA,NA,33V,R,2016,NA,2015,NA
I163B1,F,2015-08-15,NA,NA,NA,NA,3B1,R,2016,NA,2015,NA
I164I9,M,2015-08-15,NA,NA,NA,NA,4I9,HH,2016,NA,2015,NA
I167N7,M,2015-08-16,NA,NA,NA,NA,7N7,MM,2016,NA,2015,NA
I168E2,F,2015-08-16,NA,NA,NA,NA,8E2,HH,2016,NA,2015,NA
I169C2,U,2015-08-17,2015-09-04,NA,NA,NA,9C2,MM,2016,MM,2015,2015
I163M1,F,2015-08-17,2015-10-07,NA,NA,NA,3M1,KK,2016,KK,2015,2015
I1625P,F,2015-08-17,NA,NA,NA,NA,25P,KK,2016,NA,2015,NA
I162A8,M,2015-08-17,NA,NA,NA,NA,2A8,F,2016,NA,2015,NA
I162G2,M,2015-08-17,NA,NA,NA,NA,2G2,V,2016,NA,2015,NA
I164F1,M,2015-08-17,NA,NA,NA,NA,4F1,KK,2016,NA,2015,NA
I160G3,M,2015-08-18,NA,NA,NA,NA,0G3,HH,2016,NA,2015,NA
I160I5,F,2015-08-18,NA,NA,NA,NA,0I5,F,2016,NA,2015,NA
I161G1,F,2015-08-18,NA,NA,NA,NA,1G1,V,2016,NA,2015,NA
I1676L,M,2015-08-18,NA,NA,NA,NA,76L,R,2016,NA,2015,NA
I1683Z,F,2015-08-18,NA,NA,NA,NA,83Z,KK,2016,NA,2015,NA
I169G3,M,2015-08-18,NA,NA,NA,NA,9G3,F,2016,NA,2015,NA
I169M9,F,2015-08-18,NA,NA,NA,NA,9M9,V,2016,NA,2015,NA
I161L8,F,2015-08-19,NA,NA,NA,NA,1L8,HH,2016,NA,2015,NA
I1648V,M,2015-08-19,NA,NA,NA,NA,48V,HH,2016,NA,2015,NA
I164A9,F,2015-08-19,NA,NA,NA,NA,4A9,S,2016,NA,2015,NA
I168F3,M,2015-08-19,NA,NA,NA,NA,8F3,F,2016,NA,2015,NA
I169I6,F,2015-08-19,NA,NA,NA,NA,9I6,F,2016,NA,2015,NA
I163J5,M,2015-08-20,2015-08-24,NA,NA,NA,3J5,R,2016,R,2015,2015
I161A3,M,2015-08-20,NA,NA,NA,NA,1A3,F,2016,NA,2015,NA
I161L5,F,2015-08-20,NA,NA,NA,NA,1L5,F,2016,NA,2015,NA
I1636O,F,2015-08-20,NA,NA,NA,NA,36O,HH,2016,NA,2015,NA
I163A7,F,2015-08-20,NA,NA,NA,NA,3A7,R,2016,NA,2015,NA
I166D4,F,2015-08-20,NA,NA,NA,NA,6D4,KK,2016,NA,2015,NA
I166M9,M,2015-08-20,NA,NA,NA,NA,6M9,S,2016,NA,2015,NA
I167I8,F,2015-08-20,NA,NA,NA,NA,7I8,KK,2016,NA,2015,NA
I160A2,M,2015-08-21,2015-11-06,NA,NA,NA,0A2,R,2016,R,2015,2015
I160L2,F,2015-08-22,NA,2015-11-12,NA,NA,0L2,R,2016,NA,2015,NA
I162F3,M,2015-08-22,NA,NA,NA,NA,2F3,S,2016,NA,2015,NA
I166L1,M,2015-08-22,NA,NA,NA,NA,6L1,KK,2016,NA,2015,NA
I163G3,F,2015-08-23,NA,NA,NA,NA,3G3,KK,2016,NA,2015,NA
I164C5,F,2015-08-23,NA,NA,NA,NA,4C5,V,2016,NA,2015,NA
I164H3,F,2015-08-23,NA,NA,NA,NA,4H3,S,2016,NA,2015,NA
I1655R,M,2015-08-23,NA,NA,NA,NA,55R,HH,2016,NA,2015,NA
I168A3,M,2015-08-23,NA,NA,NA,NA,8A3,R,2016,NA,2015,NA
I168J0,F,2015-08-23,NA,NA,NA,NA,8J0,MM,2016,NA,2015,NA
I1616Z-K,U,2015-08-24,2015-08-24,NA,NA,NA,16Z,R,2016,R,2015,2015
I162M2,F,2015-08-24,2015-09-02,NA,NA,NA,2M2,KK,2016,KK,2015,2015
I1603Z,M,2015-08-24,NA,NA,NA,NA,03Z,HH,2016,NA,2015,NA
I162F2,F,2015-08-24,NA,NA,NA,NA,2F2,KK,2016,NA,2015,NA
I163D4,F,2015-08-24,NA,NA,NA,NA,3D4,S,2016,NA,2015,NA
I165M5,M,2015-08-24,NA,NA,NA,NA,5M5,KK,2016,NA,2015,NA
I168H1,M,2015-08-24,NA,NA,NA,NA,8H1,MM,2016,NA,2015,NA
I166H6,M,2015-08-25,2016-01-13,NA,NA,NA,6H6,HH,2016,HH,2015,2016
I1630J,F,2015-08-25,NA,NA,NA,NA,30J,V,2016,NA,2015,NA
I164M6,M,2015-08-26,NA,2015-11-17,NA,NA,4M6,R,2016,NA,2015,NA
I169M3,M,2015-08-26,NA,2015-11-17,NA,NA,9M3,F,2016,NA,2015,NA
I1643J-K,M,2015-08-26,2015-09-08,NA,NA,NA,43J,F,2016,F,2015,2015
I161C5,F,2015-08-26,NA,NA,NA,NA,1C5,KK,2016,NA,2015,NA
I162C3,M,2015-08-26,NA,NA,NA,NA,2C3,KK,2016,NA,2015,NA
I162L8,M,2015-08-26,NA,NA,NA,NA,2L8,F,2016,NA,2015,NA
I1634Z,M,2015-08-26,NA,NA,NA,NA,34Z,MM,2016,NA,2015,NA
I163F4,M,2015-08-26,NA,NA,NA,NA,3F4,R,2016,NA,2015,NA
I168N7,F,2015-08-26,NA,NA,NA,NA,8N7,F,2016,NA,2015,NA
I1691V,F,2015-08-26,NA,NA,NA,NA,91V,R,2016,NA,2015,NA
I169E8,F,2015-08-26,NA,NA,NA,NA,9E8,V,2016,NA,2015,NA
I169I7,F,2015-08-26,NA,NA,NA,NA,9I7,HH,2016,NA,2015,NA
I162A7,M,2015-08-27,2016-04-11,NA,NA,NA,2A7,F,2016,F,2015,2016
I160K7,M,2015-08-28,NA,NA,NA,NA,0K7,F,2016,NA,2015,NA
I161H6,F,2015-08-28,NA,NA,NA,NA,1H6,F,2016,NA,2015,NA
I162D4,F,2015-08-28,NA,NA,NA,NA,2D4,S,2016,NA,2015,NA
I162J7,M,2015-08-28,NA,NA,NA,NA,2J7,KK,2016,NA,2015,NA
I164H0,F,2015-08-28,NA,NA,NA,NA,4H0,R,2016,NA,2015,NA
I1638Z,F,2015-08-29,NA,NA,NA,NA,38Z,S,2016,NA,2015,NA
I1644V,M,2015-08-29,NA,NA,NA,NA,44V,KK,2016,NA,2015,NA
I164A5,M,2015-08-29,NA,NA,NA,NA,4A5,R,2016,NA,2015,NA
I165D9,M,2015-08-29,NA,NA,NA,NA,5D9,MM,2016,NA,2015,NA
I166B0,F,2015-08-29,NA,NA,NA,NA,6B0,R,2016,NA,2015,NA
I166C2,F,2015-08-29,NA,NA,NA,NA,6C2,KK,2016,NA,2015,NA
I166D6,F,2015-08-29,NA,NA,NA,NA,6D6,KK,2016,NA,2015,NA
I166K9,F,2015-08-29,NA,NA,NA,NA,6K9,R,2016,NA,2015,NA
I167A6,F,2015-08-29,NA,NA,NA,NA,7A6,R,2016,NA,2015,NA
I167F0,M,2015-08-29,NA,NA,NA,NA,7F0,KK,2016,NA,2015,NA
I168A5,M,2015-08-30,2016-02-22,NA,NA,NA,8A5,R,2016,R,2015,2016
I1614E,F,2015-08-30,NA,NA,NA,NA,14E,V,2016,NA,2015,NA
I161E0,M,2015-08-30,NA,NA,NA,NA,1E0,MM,2016,NA,2015,NA
I1679Z,M,2015-08-30,NA,NA,NA,NA,79Z,F,2016,NA,2015,NA
I167A8,F,2015-08-30,NA,NA,NA,NA,7A8,R,2016,NA,2015,NA
I160B4,M,2015-08-31,NA,NA,NA,NA,0B4,R,2016,NA,2015,NA
I160B6,M,2015-08-31,NA,NA,NA,NA,0B6,KK,2016,NA,2015,NA
I160M4,M,2015-08-31,NA,NA,NA,NA,0M4,V,2016,NA,2015,NA
I161G4,F,2015-08-31,NA,NA,NA,NA,1G4,V,2016,NA,2015,NA
I167L0,F,2015-08-31,NA,NA,NA,NA,7L0,HH,2016,NA,2015,NA
I1687K,M,2015-08-31,NA,NA,NA,NA,87K,MM,2016,NA,2015,NA
I1614Z,F,2015-09-01,NA,NA,NA,NA,14Z,R,2016,NA,2015,NA
I160L7,F,2015-09-02,NA,NA,NA,NA,0L7,R,2016,NA,2015,NA
I162E9,F,2015-09-02,NA,NA,NA,NA,2E9,HH,2016,NA,2015,NA
I162G3,M,2015-09-03,NA,NA,NA,NA,2G3,V,2016,NA,2015,NA
I1654N,F,2015-09-06,NA,NA,NA,NA,54N,R,2016,NA,2015,NA
I166B4,F,2015-09-06,NA,NA,NA,NA,6B4,HH,2016,NA,2015,NA
I1685V,M,2015-09-06,NA,NA,NA,NA,85V,R,2016,NA,2015,NA
I160A4,M,2015-09-07,NA,NA,NA,NA,0A4,F,2016,NA,2015,NA
I161I7,M,2015-09-08,NA,NA,NA,NA,1I7,V,2016,NA,2015,NA
I167A9,F,2015-09-08,NA,NA,NA,NA,7A9,S,2016,NA,2015,NA
I161B0,F,2015-09-09,NA,NA,NA,NA,1B0,V,2016,NA,2015,NA
I1662H,M,2015-09-12,2016-03-05,NA,NA,NA,62H,F,2016,F,2015,2016
I163A9,M,2015-09-12,NA,NA,NA,NA,3A9,HH,2016,NA,2015,NA
I163F8,F,2015-09-13,NA,NA,NA,NA,3F8,R,2016,NA,2015,NA
I1673C,F,2015-09-14,NA,NA,NA,NA,73C,HH,2016,NA,2015,NA
I165K7,F,2015-09-15,NA,NA,NA,NA,5K7,F,2016,NA,2015,NA
I167J8,M,2015-09-15,NA,NA,NA,NA,7J8,F,2016,NA,2015,NA
I165C4,M,2015-09-16,NA,NA,NA,NA,5C4,R,2016,NA,2015,NA
I163D1,F,2015-09-17,NA,NA,NA,NA,3D1,S,2016,NA,2015,NA
I1651T,F,2015-09-17,NA,NA,NA,NA,51T,R,2016,NA,2015,NA
I167N1,M,2015-09-18,NA,2015-12-02,NA,NA,7N1,F,2016,NA,2015,NA
I1620S,F,2015-09-18,NA,NA,NA,NA,20S,HH,2016,NA,2015,NA
I163E2,F,2015-09-18,NA,NA,NA,NA,3E2,F,2016,NA,2015,NA
I162B1,M,2015-09-20,NA,NA,NA,NA,2B1,S,2016,NA,2015,NA
I162G4,M,2015-09-20,NA,NA,NA,NA,2G4,V,2016,NA,2015,NA
I1615E,M,2015-09-20,2016-09-26,NA,NA,NA,15E,V,2016,V,2015,2016
I161C7,F,2015-09-21,NA,NA,NA,NA,1C7,KK,2016,NA,2015,NA
I162E4,F,2015-09-21,NA,NA,NA,NA,2E4,V,2016,NA,2015,NA
I164C1,M,2015-09-22,NA,NA,NA,NA,4C1,F,2016,NA,2015,NA
I1697R,M,2015-09-22,NA,NA,NA,NA,97R,S,2016,NA,2015,NA
I165N8,M,2015-09-23,NA,NA,NA,NA,5N8,V,2016,NA,2015,NA
I1676J,F,2015-09-23,NA,NA,NA,NA,76J,KK,2016,NA,2015,NA
I167B7,M,2015-09-23,NA,NA,NA,NA,7B7,F,2016,NA,2015,NA
I165N1,M,2015-09-24,2016-06-03,NA,NA,NA,5N1,HH,2016,HH,2015,2016
I1682Z,M,2015-09-24,NA,NA,NA,NA,82Z,S,2016,NA,2015,NA
I1661J,F,2015-09-25,NA,NA,NA,NA,61J,F,2016,NA,2015,NA
I1634N,F,2015-09-26,NA,NA,NA,NA,34N,F,2016,NA,2015,NA
I1616S,F,2015-09-27,NA,NA,NA,NA,16S,HH,2016,NA,2015,NA
I162M7,F,2015-09-28,NA,2015-11-10,NA,NA,2M7,KK,2016,NA,2015,NA
I1686Z,F,2015-09-28,NA,NA,NA,NA,86Z,KK,2016,NA,2015,NA
I165H4,U,2015-09-29,2015-09-29,NA,NA,NA,5H4,KK,2016,KK,2015,2015
I1613H,M,2015-09-29,NA,NA,NA,NA,13H,V,2016,NA,2015,NA
I164B2,M,2015-10-02,NA,NA,NA,NA,4B2,R,2016,NA,2015,NA
I164C9,F,2015-10-03,NA,NA,NA,NA,4C9,V,2016,NA,2015,NA
I1698V,M,2015-10-03,NA,NA,NA,NA,98V,S,2016,NA,2015,NA
I162L9,M,2015-10-04,2015-10-06,NA,NA,NA,2L9,F,2016,F,2015,2015
I1682V,F,2015-10-04,2016-07-08,NA,NA,NA,82V,S,2016,S,2015,2016
I163J4,M,2015-10-08,NA,NA,NA,NA,3J4,S,2016,NA,2015,NA
I1663V,F,2015-10-08,NA,NA,NA,NA,63V,F,2016,NA,2015,NA
I165L8,M,2015-10-09,NA,NA,NA,NA,5L8,V,2016,NA,2015,NA
I1651Z,M,2015-10-10,NA,NA,NA,NA,51Z,V,2016,NA,2015,NA
I1622H,F,2015-10-15,NA,NA,NA,NA,22H,HH,2016,NA,2015,NA
