AnimalID,DOB,Sex,BirthGroup,BehaviorMom,Last Event,LastGroup,EventDate,Status,DamGen,SireGen,BirthSeason,DOD,DateTransfer
0C0,10/31/2005,m,F,Z15,,F,,Remove,Z15,64K,2006,,2/16/2007
0C1,1/24/2006,m,F,21C,HH,HH,10/23/2006,Remove,21C,09K,2006,,2/22/2007
0C2,10/29/2005,f,F,60P,,F,,Remove,60P,99L,2006,,2/16/2007
0C3,11/17/2005,m,F,21K,nMM,MM,9/1/2011,IN CS,21K,53N,2006,,
0C4,11/1/2005,m,F,20F,,F,,Remove,20F,81O,2006,,2/9/2010
0C5,10/30/2005,m,F,46F,,F,,Remove,46F,20J,2006,,2/16/2007
0C6,12/20/2005,f,F,42L,nPP,nPP,3/28/2019,IN CS,42L,01K,2006,,
0C7,10/25/2005,m,F,28J,V,V,3/17/2017,IN CS,28J,10D,2006,,
0C8,12/11/2005,f,F,11I,nMM,MM,9/1/2011,IN CS,11I,15N,2006,,
0C9,10/30/2005,m,F,X97,S,S,8/11/2015,IN CS,X97,09K,2006,,
0D0,12/24/2006,m,R,28I,,R,,Remove,28I,80B,2007,,1/26/2009
0D1,10/2/2006,f,R,48N,,R,,Dead,48N,04I,2007,3/11/2010,
0D2,10/7/2006,m,F,44J,,F,,Remove,44J,09K,2007,,1/21/2009
0D3,9/23/2006,m,F,10S,V,V,6/14/2012,Dead,10S,99L,2007,8/3/2015,
0D4,10/11/2006,f,F,86C,,F,,Dead,86C,03N,2007,3/1/2008,
0D5,10/8/2006,f,S,X60,,S,,Dead,X60,12O,2007,3/6/2009,
0D6,10/23/2006,m,R,02A,,R,,Remove,02A,83L,2007,,1/21/2009
0D7,10/17/2006,m,R,37P,,R,,Remove,37P,,2007,,2/3/2009
0D8,11/5/2006,m,R,K84,,R,,Remove,K84,21P,2007,,1/29/2009
0D9,10/11/2006,m,R,76K,,R,,Remove,76K,13I,2007,,2/3/2009
0E0,10/31/2006,f,F,40L,,F,,Remove,40L,09K,2007,,1/21/2009
0E1,11/18/2006,f,R,96G,,R,,IN CS,96G,26P,2007,,
0E2,12/20/2006,f,R,02T,,R,,IN CS,02T,T82,2007,,
0E3,10/16/2006,m,R,L19,F,F,3/6/2018,Dead,L19,20J,2007,5/11/2019,
0E4,12/2/2006,m,R,28A,,R,,Remove,28A,83L,2007,,1/26/2009
0E5,10/18/2006,m,HH,21N,,HH,,Remove,21N,15N,2007,,3/16/2010
0E6,10/27/2006,f,R,91K,,R,,Remove,91K,38L,2007,,2/11/2009
0E7,1/3/2007,f,F,Z14,,F,,Dead,Z14,10D,2007,7/23/2012,
0E8,10/18/2006,m,F,V36,KK,KK,2/25/2019,IN CS,V36,64K,2007,,
0E9,9/15/2006,m,F,52P,nNN,NN,3/2/2012,Dead,52P,75H,2007,8/9/2012,
0F0,11/28/2007,f,V,31L,,V,,Dead,31L,61B,2008,2/2/2018,
0F1,11/6/2007,m,V,15E,,V,,Remove,15E,12E,2008,,2/12/2009
0F2,12/22/2007,m,V,T03,,V,,Remove,T03,51J,2008,,2/10/2009
0F3,11/11/2007,f,HH,66I,,HH,,Remove,66I,93R,2008,,2/3/2009
0F4,10/29/2007,f,HH,21N,,HH,,Dead,21N,68N,2008,2/10/2009,
0F5,9/11/2007,m,F,64A,,F,,Remove,64A,85B,2008,,2/10/2009
0F6,9/30/2007,f,R,10Z,,R,,Dead,10Z,73S,2008,11/30/2016,
0F7,10/30/2007,m,R,28I,F,F,7/9/2013,Dead,28I,60H,2008,3/23/2014,
0F8,9/26/2007,f,R,68C,,R,,Remove,68C,83L,2008,,2/10/2009
0F9,11/13/2007,m,S,97R,,S,,Remove,97R,26P,2008,,2/11/2009
0G0,12/12/2007,f,F,V65,,F,,Remove,V65,04I,2008,,2/26/2009
0G1,11/17/2007,m,F,K00,S,S,2/7/2019,IN CS,K00,91O,2008,,
0G2,9/26/2007,f,R,40T,,R,,Dead,40T,54F,2008,9/1/2015,
0G3,10/27/2007,f,HH,62S,HH,HH,7/15/2016,Remove,62S,08O,2008,,12/1/2016
0G4,1/11/2008,m,F,57H,,F,,Remove,57H,07D,2008,,2/26/2009
0G5,10/5/2007,f,F,43F,,F,,IN CS,43F,75H,2008,,
0G6,10/3/2007,m,F,14I,,F,,Remove,14I,25L,2008,,3/4/2009
0G7,10/23/2007,f,F,Z08,,F,,Remove,Z08,43P,2008,,2/26/2009
0G8,9/30/2007,m,F,55H,V,V,1/24/2018,IN CS,55H,02F,2008,,
0G9,11/9/2008,m,V,98J,S,S,1/20/2017,IN CS,98J,60L,2009,,
0H0,11/11/2008,m,KK,21H,,KK,,Dead,21H,94O,2009,3/8/2010,
0H1,9/4/2008,m,KK,62O,,KK,,Remove,62O,80B,2009,,3/3/2010
0H2,9/7/2008,f,KK,62R,,KK,,Remove,62R,03N,2009,,1/19/2011
0H3,10/6/2008,m,KK,11N,R,R,9/8/2019,IN CS,11N,27N,2009,,
0H4,10/9/2008,f,HH,21N,,HH,,Dead,21N,65F,2009,1/1/2016,
0H5,10/7/2008,f,HH,55R,,HH,,Remove,55R,22R,2009,,1/27/2011
0H6,9/24/2008,f,HH,73C,,HH,,Remove,73C,08O,2009,,2/23/2010
0H7,9/20/2008,m,HH,16S,,HH,,Remove,16S,84G,2009,,2/24/2010
0H8,1/31/2009,m,F,X17,V,V,1/8/2018,IN CS,X17,02R,2009,,
0H9,10/4/2008,m,F,71J,R,R,8/13/2012,Dead,71J,64K,2009,7/9/2013,
0I0,9/16/2008,f,F,Z11,,F,,Remove,Z11,81O,2009,,2/23/2010
0I1,12/15/2008,m,HH,39Z,KK,KK,6/11/2014,Dead,39Z,72T,2009,9/16/2014,
0I2,9/25/2008,m,F,14I,,F,,Remove,14I,07D,2009,,3/5/2010
0I3,11/10/2008,m,F,O52,,F,,Remove,O52,07D,2009,,2/18/2010
0I4,9/17/2008,f,F,44J,,F,,Remove,44J,43P,2009,,3/2/2010
0I5,10/8/2008,f,F,90D,F,F,2/4/2019,IN CS,90D,36S,2009,,
0I6,1/5/2009,f,F,92D,,F,,IN CS,92D,36S,2009,,
0I7,9/1/2008,f,S,38Z,,S,,IN CS,38Z,55T,2009,,
0I8,10/28/2009,m,V,78I,,V,,Remove,78I,72O,2010,,2/2/2011
0I9,9/23/2009,m,V,85T,,V,,Remove,85T,72O,2010,,12/12/2019
0J0,11/17/2009,m,R,33V,,R,,Dead,33V,11Z,2010,2/24/2017,
0J1,9/6/2009,m,R,02T,KK,KK,3/14/2019,Remove,02T,27J,2010,,11/18/2019
0J2,10/23/2009,f,KK,76J,,KK,,Remove,76J,56K,2010,,2/4/2011
0J3,10/18/2009,m,R,89K,,R,,Remove,89K,83L,2010,,1/18/2012
0J4,9/16/2009,m,R,16Z,V,V,5/9/2014,IN CS,16Z,50T,2010,,
0J5,10/17/2009,f,KK,55J,F,F,8/16/2019,IN CS,55J,19T,2010,,
0J6,10/28/2009,f,R,93I,,R,,Remove,93I,13N,2010,,2/1/2011
0J7,9/6/2009,f,S,85Z,,S,,Dead,85Z,20J,2010,7/12/2013,
0J8,8/29/2009,m,KK,24V,R,R,1/13/2016,IN CS,24V,91S,2010,,
0J9,10/3/2009,m,S,30F,F,F,1/27/2020,IN CS,30F,19T,2010,,
0K0,10/14/2009,f,V,15E,,V,,Dead,15E,12E,2010,3/19/2018,
0K1,10/11/2009,m,V,4C9,HH,HH,5/17/2016,Remove,4C9,T82,2010,,10/19/2016
0K2,11/22/2009,f,F,3C3,F,F,1/1/2014,IN CS,3C3,16N,2010,,
0K3,11/1/2009,m,HH,5B6,,HH,,Remove,5B6,43N,2010,,1/26/2012
0K4,10/30/2009,f,F,43F,,F,,Remove,43F,02R,2010,,1/31/2012
0K5,9/28/2009,m,F,52P,,F,,Remove,52P,36S,2010,,1/26/2012
0K6,10/17/2009,f,R,15O,,R,,Remove,15O,11Z,2010,,2/15/2011
0K7,10/3/2009,f,F,79Z,,F,,IN CS,79Z,05I,2010,,
0K8,11/21/2009,f,KK,2C3,,KK,,IN CS,2C3,56K,2010,,
0K9,1/2/2010,F,KK,34B,,KK,,Remove,34B,19T,2010,,2/4/2011
0L0,10/30/2010,m,R,93I,,R,,IN CS,93I,44T,2011,,
0L1,9/28/2010,m,R,89K,F,F,10/20/2014,IN CS,89K,17K,2011,,
0L2,9/28/2010,f,R,60V,,R,,Remove,60V,58R,2011,,11/12/2015
0L3,10/22/2010,m,F,55V,,F,,Remove,55V,41N,2011,,1/15/2014
0L4,10/14/2010,m,R,16Z,V,V,6/11/2015,Dead,16Z,12Z,2011,5/16/2017,
0L5,10/13/2010,m,S,4A9,KK,KK,3/17/2017,Remove,4A9,94O,2011,,11/7/2018
0L6,9/21/2010,f,S,57T,,S,,Dead,57T,53N,2011,3/21/2012,
0L7,10/30/2010,f,R,5C2,,R,,Dead,5C2,5C3,2011,4/7/2016,
0L8,10/29/2010,f,S,7A9,,S,,Remove,7A9,19T,2011,,10/30/2015
0L9,10/9/2010,f,S,1B4,,S,,Remove,1B4,19T,2011,,11/12/2015
0M0,9/23/2010,f,V,5C6,,V,,Remove,5C6,90B,2011,,2/14/2014
0M1,9/20/2010,m,V,13H,,V,,IN CS,13H,12E,2011,,
0M2,9/12/2010,f,HH,2E8,nPP,nPP,3/28/2019,IN CS,2E8,91O,2011,,
0M3,10/25/2010,f,V,1B3,,V,,Dead,1B3,61R,2011,8/27/2018,
0M4,10/10/2010,f,V,14E,,V,,IN CS,14E,72O,2011,,
0M5,8/25/2011,f,R,0E1,,R,,IN CS,0E1,26P,2012,,
0M6,8/9/2011,f,KK,2C3,,KK,,IN CS,2C3,11Z,2012,,
0M7,9/13/2011,m,KK,93O,R,R,5/26/2017,IN CS,93O,57F,2012,,
0M8,8/22/2011,m,KK,55J,V,V,1/10/2017,Dead,55J,60T,2012,6/13/2018,
0M9,8/15/2011,m,S,2D4,,S,,IN CS,2D4,36V,2012,,
0N0,10/20/2011,m,V,98J,,V,,Remove,98J,61R,2012,,12/5/2013
0N1,9/20/2011,m,V,81E,,V,,Remove,81E,98K,2012,,1/17/2014
0N2,9/12/2011,f,V,85T,,V,,Remove,85T,73S,2012,,12/6/2013
0N3,10/17/2011,f,V,1B0,,V,,Remove,1B0,97V,2012,,12/4/2015
0N4,9/5/2011,f,V,53Z,,V,,Dead,53Z,T88,2012,7/21/2016,
0N5,11/4/2011,m,V,13B,,V,,Remove,13B,61R,2012,,1/17/2014
0N6,8/30/2011,m,V,3D9,,V,,Dead,3D9,46Z,2012,12/14/2013,
0N7,11/28/2011,f,V,30J,,V,,Remove,30J,98K,2012,,12/10/2013
0N8,9/6/2011,m,V,47Z,,V,,Remove,47Z,61R,2012,,12/10/2013
0N9,11/1/2011,m,F,43J,,F,,Remove,43J,25L,2012,,12/12/2013
0O0,10/9/2012,m,F,50I,,F,,Remove,50I,25R,2013,,1/24/2014
0O1,10/7/2012,m,F,29B,,F,,Dead,29B,49Z,2013,12/5/2013,
0O2,10/11/2012,f,F,79Z,,F,,Remove,79Z,8A7,2013,,1/28/2014
0O3,10/16/2012,f,V,1B0,,V,,Remove,1B0,1A0,2013,,2/14/2014
0O4,9/12/2012,m,V,9E8,,V,,Dead,9E8,4C3,2013,12/6/2017,
0O5,9/17/2012,f,V,45Z,,V,,Remove,45Z,97V,2013,,2/14/2014
0O6,9/30/2012,m,F,82A,,F,,Remove,82A,67Z,2013,,11/21/2019
0O7,9/6/2012,m,F,44J,,F,,Remove,44J,0B8,2013,,10/31/2014
0O8,9/6/2012,m,F,9D8,,F,,Remove,9D8,6A8,2013,,1/28/2014
0O9,9/8/2012,m,F,98T,,F,,Remove,98T,49Z,2013,,10/17/2019
0P0,9/10/2012,m,R,6A4,F,F,11/1/2017,IN CS,6A4,3A6,2013,,
0P1,10/2/2012,m,KK,53E,,KK,,Remove,53E,6A1,2013,,1/22/2014
0P2,9/11/2012,f,R,77V,S,S,1/10/2017,Remove,77V,94Z,2013,,10/30/2019
0P3,8/29/2012,f,R,85V,,R,,Dead,85V,30Z,2013,1/27/2015,
0P4,10/27/2012,f,KK,6C2,,KK,,Remove,6C2,16R,2013,,10/23/2014
0P5,9/29/2012,f,S,97R,,S,,Remove,97R,48L,2013,,10/27/2015
0P6,9/15/2012,m,R,4A5,F,F,1/22/2018,IN CS,4A5,30Z,2013,,
0P7,9/25/2012,m,S,36D,,S,,Remove,36D,88V,2013,,10/23/2019
0P8,9/13/2012,m,R,4F5,F,F,2/6/2018,IN CS,4F5,02R,2013,,
0P9,8/25/2012,m,R,54N,V,V,2/2/2017,IN CS,54N,3A6,2013,,
0Q0,9/8/2012,f,KK,86Z,,KK,,Remove,86Z,16R,2013,,10/30/2014
0Q1,10/22/2012,m,HH,48V,,HH,,Remove,48V,80B,2013,,2/13/2014
0Q2,10/9/2012,m,HH,94S,,HH,,Remove,94S,64S,2013,,10/21/2014
0Q3,9/24/2012,f,HH,73C,,HH,,Remove,73C,76Z,2013,,2/12/2014
0Q4,10/1/2012,m,HH,55R,,HH,,Remove,55R,43N,2013,,10/21/2014
0Q5,12/29/2012,f,KK,2C4,,KK,,Remove,2C4,43P,2013,,12/12/2018
0Q6,9/30/2012,f,S,7G6,,S,,Remove,7G6,2C6,2013,,11/12/2015
0Q7,9/14/2012,f,HH,3A9,,HH,,Remove,3A9,30V,2013,,2/14/2014
0Q8,9/21/2012,f,HH,8E2,,HH,,Remove,8E2,76Z,2013,,10/30/2014
0Q9,11/12/2012,m,HH,21N,,HH,,Remove,21N,43N,2013,,10/21/2014
0R0,7/4/2013,f,F,9C2,MM,MM,6/1/2014,IN CS,9C2,9D1,2014,,
0R1,8/7/2013,m,F,93Z,MM,MM,6/1/2014,IN CS,93Z,96Z,2014,,
0R2,8/21/2013,m,KK,60R,,KK,,Remove,60R,8D2,2014,,12/3/2019
0R3,7/30/2013,m,KK,93O,R,R,5/7/2019,IN CS,93O,73Z,2014,,
0R4,8/30/2013,f,MM,90P,,MM,,Remove,90P,94H,2014,,12/2/2014
0R5,9/6/2013,m,F,60P,,F,,Remove,60P,04I,2014,,10/31/2019
0R6,8/12/2013,f,MM,6C5,,MM,,Remove,6C5,6A1,2014,,12/9/2014
0R7,8/15/2013,f,KK,49V,,KK,,Dead,49V,6A9,2014,6/13/2016,
0R8,7/28/2013,m,MM,5G9,F,F,1/1/2014,IN CS,5G9,9D1,2014,,
0R9,9/9/2013,f,MM,2E1,,MM,,IN CS,2E1,8C2,2014,,
0S0,8/21/2013,m,V,52Z,,V,,IN CS,52Z,61R,2014,,
0S1,9/20/2013,f,V,3D9,,V,,IN CS,3D9,1A0,2014,,
0S2,9/6/2013,f,V,9C1,,V,,Dead,9C1,61R,2014,9/13/2019,
0S3,8/13/2013,m,V,53Z,,V,,Remove,53Z,1A0,2014,,12/2/2014
0S4,9/2/2013,m,V,1I5,F,F,3/26/2019,IN CS,1I5,5E6,2014,,
0S5,7/27/2013,f,V,40Z,,V,,IN CS,40Z,73V,2014,,
0S6,9/15/2013,f,V,9E8,,V,,IN CS,9E8,1A0,2014,,
0S7,10/1/2013,m,F,32S,,F,,Remove,32S,12Z,2014,,10/17/2019
0S8,8/31/2013,f,F,56E,,F,,IN CS,56E,42T,2014,,
0S9,10/10/2013,f,F,63V,,F,,Remove,63V,3E4,2014,,12/4/2014
0T0,9/18/2014,f,F,28J,,F,,IN CS,28J,3B9,2015,,
0T1,8/17/2014,f,F,8F3,,F,,IN CS,8F3,2I4,2015,,
0T2,7/7/2014,m,F,1K5,,F,,IN CS,1K5,0B8,2015,,
0T3,8/15/2014,m,F,2A2,,F,,IN CS,2A2,5E1,2015,,
0T4,8/3/2014,f,MM,6C5,MM,MM,5/23/2018,IN CS,6C5,1F2,2015,,
0T5,9/7/2014,f,F,43F,,F,,IN CS,43F,07D,2015,,
0T6,9/9/2014,f,F,61J,nPP,nPP,3/28/2019,IN CS,61J,12Z,2015,,
0T7,8/15/2014,m,F,1L2,,F,,IN CS,1L2,2J4,2015,,
0T8,8/13/2014,f,KK,0B6,,KK,,Remove,0B6,76Z,2015,,11/6/2018
0T9,9/16/2014,f,R,0A2,,R,,Dead,0A2,44T,2015,1/20/2016,
0U0,8/28/2014,m,S,3D4,,S,,Dead,3D4,8B3,2015,12/31/2014,
0U1,7/8/2014,f,F,1K0,,F,,IN CS,1K0,9D1,2015,,
0U2,8/19/2014,m,F,44J,,F,,IN CS,44J,88V,2015,,
0U3,7/31/2014,f,MM,1K3,,MM,,Dead,1K3,1F2,2015,1/15/2016,
0U4,8/11/2014,f,F,42L,nPP,nPP,3/28/2019,IN CS,42L,0B8,2015,,
0U5,8/16/2014,f,F,34N,,F,,Dead,34N,29H,2015,7/5/2018,
0U6,8/28/2014,f,MM,8J0,MM,MM,6/5/2019,IN CS,8J0,8C2,2015,,
0U7,9/7/2014,f,S,9K1,,S,,Dead,9K1,9C8,2015,11/11/2015,
0U8,10/6/2014,f,S,0I7,,S,,Dead,0I7,8B3,2015,5/24/2016,
0U9,9/27/2014,m,S,97R,,S,,Remove,97R,44T,2015,,10/23/2019
0V0,8/5/2015,f,F,2A5,,F,,IN CS,2A5,7G1,2016,,
0V1,11/27/2015,f,F,57H,,F,,IN CS,57H,0B8,2016,,
0V2,7/13/2015,f,MM,1N9,PP,PP,7/11/2019,IN CS,1N9,2I1,2016,,
0V3,8/15/2015,m,HH,4I9,,HH,,Remove,4I9,49Z,2016,,10/18/2016
0V4,7/27/2015,f,HH,5B6,,HH,,Remove,5B6,49Z,2016,,10/18/2016
0V5,7/29/2015,f,HH,77S,,HH,,Remove,77S,94O,2016,,10/18/2016
0V6,8/13/2015,f,MM,1K3,,MM,,Dead,1K3,2I1,2016,8/11/2017,
0V7,8/30/2015,m,MM,1E0,,MM,,IN CS,1E0,1F2,2016,,
0V8,8/6/2015,m,MM,0C8,,MM,,IN CS,0C8,5J7,2016,,
0V9,10/15/2015,f,HH,22H,,HH,,Remove,22H,43N,2016,,10/19/2016
0W0,7/22/2015,f,R,0E2,,R,,IN CS,0E2,8B5,2016,,
0W1,10/27/2015,m,R,4D5,S,S,1/10/2017,Remove,4D5,3I3,2016,,10/24/2019
0W2,9/8/2015,f,S,7A9,,S,,Remove,7A9,4H2,2016,,10/18/2019
0W3,7/20/2015,m,R,4I4,,R,,IN CS,4I4,8D8,2016,,
0W4,8/15/2015,m,R,3B1,,R,,IN CS,3B1,4I8,2016,,
0W5,7/26/2015,m,R,1E6,,R,,IN CS,1E6,4H2,2016,,
0W6,8/12/2015,f,R,4E0,,R,,IN CS,4E0,94Z,2016,,
0W7,8/29/2015,f,R,6B0,,R,,IN CS,6B0,94Z,2016,,
0W8,8/12/2015,f,R,31V,,R,,IN CS,31V,7B2,2016,,
0W9,7/5/2015,f,R,3J3,,R,,IN CS,3J3,5H1,2016,,
0X0,7/22/2015,f,MM,2E1,,MM,,IN CS,2E1,6B2,2016,,
0X1,7/25/2015,f,V,0K0,,V,,IN CS,0K0,1F9,2016,,
0X2,7/25/2015,f,V,85T,,V,,Dead,85T,1F9,2016,11/29/2016,
0X3,8/20/2015,f,KK,6D4,,KK,,Remove,6D4,6I0,2016,,10/31/2018
0X4,8/23/2015,f,MM,8J0,MM,MM,5/1/2019,Dead,8J0,5J7,2016,7/25/2019,
0X5,8/26/2015,m,MM,34Z,MM,MM,7/31/2018,IN CS,34Z,2D7,2016,,
0X6,8/29/2015,m,KK,7F0,,KK,,Remove,7F0,94Z,2016,,10/31/2018
0X7,8/2/2015,m,HH,4J3,,HH,,Dead,4J3,5G7,2016,11/30/2016,
0X8,7/13/2015,f,F,9A4,,F,,In CS,9A4,4G6,2016,,
0X9,10/8/2015,f,F,63V,,F,,IN CS,63V,12Z,2016,,
0Y0,7/12/2017,m,S,4I3,,S,,Remove,4I3,0G9,2018,,10/31/2019
0Y1,6/28/2016,f,F,9M6,,F,,IN CS,9M6,2J4,2017,,
0Y2,9/10/2016,m,R,3H6,S,S,11/11/2016,Remove,3H6,3I5,2017,,10/24/2019
0Y3,7/28/2016,m,S,8M0,,S,,Remove,8M0,8H2,2017,,10/18/2019
0Y4,7/15/2016,m,HH,2E8,nPP,nPP,3/28/2019,IN CS,2E8,2I1,2017,,
0Y5,6/30/2016,f,S,1K8,,S,,Remove,1K8,2K9,2017,,11/8/2019
0Y6,7/18/2017,f,MM,2E1,,MM,,IN CS,2E1,7H0,2018,,
0Y7,7/7/2017,f,MM,6C5,MM,MM,7/31/2018,IN CS,6C5,1J8,2018,,
0Y8,7/7/2017,f,F,2E8,nPP,nPP,3/28/2019,IN CS,2E8,2I1,2018,,
0Y9,8/7/2017,m,F,40L,,F,,IN CS,40L,1N3,2018,,
0Z0,8/13/2016,m,MM,8J0,MM,MM,5/1/2019,IN CS,8J0,2I2,2017,,
0Z1,8/7/2017,m,MM,0R9,,MM,,IN CS,0R9,43P,2018,,
0Z2,7/24/2016,f,MM,5K9,,MM,,IN CS,5K9,5J1,2017,,
0Z3,8/19/2017,m,MM,5D9,,MM,,IN CS,5D9,43P,2018,,
0Z4,8/24/2016,m,MM,0C8,,MM,,IN CS,0C8,5I3,2017,,
0Z5,6/17/2017,f,S,7M9,,S,,Remove,7M9,0C7,2018,,12/16/2019
0Z6,7/20/2017,m,S,3J4,,S,,Remove,3J4,8K6,2018,,10/30/2019
0Z7,9/7/2017,M,S,0I7,,S,,Remove,0I7,0G9,2018,,10/25/2019
0Z8,7/5/2016,f,S,8M6,,S,,Remove,8M6,94O,2017,,12/16/2019
0Z9,8/13/2017,m,S,38Z,,S,,Remove,38Z,0G9,2018,,10/25/2019
100,1/1/1956,f,U,?,,U,,Dead,,,1956,4/6/1958,
101,1/1/1956,m,U,?,,U,,Dead,,,1956,4/23/1957,
102,1/1/1954,f,U,?,nE,nE,1/1/1960,Remove,,,1954,,4/26/1971
103,1/1/1952,m,U,?,nC,nC,1/1/1960,Dead,,,1944,10/1/1965,
104,1/1/1956,f,U,?,nC,nC,1/1/1960,Dead,,,1956,4/10/1967,
105,1/1/1956,f,U,?,nCC,CC,1/1/1960,Dead,,,1956,3/25/1968,
106,1/1/1955,f,U,?,nK,nK,11/10/1969,Remove,,,1955,,2/14/1972
107,1/1/1955,m,U,?,C,C,9/18/1961,Remove,,,1955,,12/9/1968
108,1/1/1956,m,U,?,nC,nC,1/1/1960,Remove,,,1956,,12/8/1961
109,1/1/1953,f,U,?,nA,nA,1/1/1960,Remove,,,1952,,11/10/1965
10A,3/31/1992,m,V,J79,V,V,5/1/1998,Dead,J79,,1992,5/26/1998,
10B,3/14/1993,m,Y,L81,,Y,,Remove,,,1993,,1/11/1995
10C,1/19/1994,f,R,C12,,R,,Dead,C12,I37,1994,6/25/2013,
10D,1/9/1995,m,S,T86,F,F,8/18/2001,Dead,T86,L35,1995,5/30/2008,
10E,2/24/1995,m,F,O70,,F,,Remove,O70,L22,1995,,2/14/1997
10F,1/28/1996,f,F,D69,,F,,Remove,D69,R70,1996,,1/27/1998
10G,1/19/1997,f,F,X86,,F,,Remove,X86,I47,1997,,1/22/1999
10H,1/2/1997,m,R,L19,,R,,Remove,L19,I78,1997,,2/3/1999
10I,4/22/1998,f,F,R71,HH,HH,12/1/2000,Remove,R71,R70,1998,,4/24/2001
10J,5/22/1998,m,E,F74,,E,,Remove,F74,S94,1998,,2/8/2002
10K,1/14/1999,m,F,00B,L,L,9/1/2000,Dead,J01,Z71,1999,4/26/2001,
10L,2/23/1999,f,BB,J01,,BB,,Remove,00B,51A,1999,,3/9/2004
10N,11/17/1999,m,F,37D,nKK,KK,6/7/2000,Remove,37D,Z01,2000,,1/17/2002
10O,1/14/2000,m,V,J41,,V,,Remove,J41,X57,2000,,2/1/2002
10P,12/9/2000,m,BB,N37,,BB,,Remove,N37,37C,2001,,1/28/2003
10R,12/24/2001,m,KK,R75,R,R,5/13/2009,Dead,R75,Z88,2002,1/12/2016,
10S,11/26/2001,f,F,61A,nNN,NN,3/2/2012,Dead,61A,65F,2002,8/2/2012,
10T,10/25/2002,f,HH,19J,,HH,,Remove,19J,79F,2003,,2/1/2005
10V,2/22/2004,f,F,K04,,F,,Remove,K04,96B,2004,,2/7/2006
10Z,12/7/2003,f,R,S54,,R,,Dead,S54,37C,2004,2/16/2011,
110,1/1/1952,f,U,?,,U,,Dead,,,1944,4/6/1958,
111,1/1/1956,f,U,?,,U,,Dead,,,1956,1/1/1957,
112,1/1/1956,f,U,?,nC,nC,1/1/1960,Remove,,,1956,,3/20/1967
113,1/1/1956,m,U,?,A,A,9/1/1968,Dead,,,1956,12/3/1970,
114,1/1/1956,f,U,?,nE,nE,1/1/1960,Dead,,,1956,5/16/1970,
115,1/1/1956,f,U,?,nE,nE,1/1/1960,Dead,,,1956,10/23/1963,
116,1/1/1953,f,U,?,nI,nI,1/1/1961,Dead,,,1952,3/27/1971,
117,1/1/1952,f,U,?,nC,nC,1/1/1960,Dead,,,1944,3/10/1965,
118,1/1/1956,f,U,?,nE,nE,1/1/1960,Dead,,,1956,3/15/1971,
119,1/1/1952,f,U,?,nA,nA,1/1/1960,Remove,,,1944,,10/19/1971
11A,1/14/1992,m,V,L49,,V,,Remove,,,1992,,2/8/1995
11B,12/22/1992,f,V,I11,,V,,Dead,,,1993,2/3/1995,
11C,1/5/1994,f,R,L29,BB,BB,12/2/1996,Remove,L29,I13,1994,,2/3/2004
11D,3/1/1995,m,F,J85,,F,,Remove,J85,,1995,,1/29/1997
11E,1/10/1995,m,F,F72,,F,,Remove,F72,N07,1995,,2/7/1997
11F,3/18/1996,f,F,X46,,F,,Dead,X46,O81,1996,10/12/1999,
11G,12/26/1996,m,F,C87,,F,,Remove,C87,V83,1997,,3/5/1999
11H,1/7/1997,f,C,K80,,C,,Remove,K80,O23,1997,,1/21/1999
11I,11/21/1997,f,F,X17,,F,,Dead,X17,O23,1998,6/17/2008,
11J,1/29/1998,f,D,G80,,D,,Remove,G80,85A,1998,,3/15/2002
11K,1/14/1999,m,F,R74,nII,nII,8/24/1999,Remove,R74,,1999,,1/17/2001
11L,11/9/1998,f,R,J99,,R,,Remove,J99,X61,1999,,2/27/2009
11N,12/20/1999,f,F,V78,nKK,KK,6/7/2000,Dead,V78,,2000,2/24/2011,
11O,1/19/2000,m,F,21C,,F,,Remove,21C,Z06,2000,,2/1/2002
11P,12/7/2000,f,CC,40A,,CC,,Remove,40A,90B,2001,,1/23/2003
11R,1/20/2002,f,BB,95B,,BB,,Remove,95B,61B,2002,,1/30/2004
11S,12/19/2001,m,F,79C,,F,,Remove,79C,V45,2002,,2/12/2004
11T,12/21/2002,f,HH,X20,,HH,,Remove,X20,49A,2003,,2/1/2005
11V,11/10/2003,f,F,87K,,F,,Remove,87K,86D,2004,,2/2/2006
11Z,11/12/2003,m,R,74H,S,S,1/29/2019,IN CS,74H,Z71,2004,,
120,1/1/1955,f,U,?,nA,nA,1/1/1960,Dead,,,1955,4/9/1963,
121,1/1/1955,m,U,?,A,A,8/1/1968,Dead,,,1955,10/25/1968,
122,1/1/1955,f,U,?,nI,nI,1/1/1961,Dead,,,1955,5/9/1961,
123,1/1/1956,m,U,?,A,A,2/28/1961,Dead,,,1956,3/2/1961,
124,1/1/1955,m,U,?,X,X,10/1/1961,Dead,,,1955,11/10/1961,
125,1/1/1956,f,U,?,,U,,Dead,,,1956,4/11/1958,
126,1/1/1955,m,U,?,nA,nA,1/1/1960,Dead,,,1955,6/7/1961,
127,1/1/1955,m,U,?,A,A,9/1/1963,Dead,,,1955,3/8/1964,
128,1/1/1952,f,U,?,nE,nE,1/1/1960,Dead,,,1944,8/23/1971,
129,1/1/1952,f,U,?,nE,nE,1/1/1960,Dead,,,1944,3/3/1966,
12A,1/18/1992,m,V,483,,V,,Remove,,,1992,,1/26/1995
